# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_3_prime_UTR_variant	variants_effect_5_prime_UTR_premature_start_codon_gain_variant	variants_effect_5_prime_UTR_variant	variants_effect_downstream_gene_variant	variants_effect_initiator_codon_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_splice_acceptor_variant	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_start_lost	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_stop_retained_variant	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
LYLY1_2A036212	LYLY1_2A036212	LYLY1_2A036212T1	protein_coding	0	1	0	22	0	0	1	6	0	13	0	0	0	0	0	0	0	0	1	2
LYLY1_2A036213	LYLY1_2A036213	LYLY1_2A036213T1	protein_coding	0	0	4	4	0	0	0	2	0	0	4	0	0	0	0	0	0	0	0	2
LYLY1_2A036214	LYLY1_2A036214	LYLY1_2A036214T1	protein_coding	0	0	0	82	0	0	0	5	0	74	0	0	0	0	0	0	0	0	0	3
LYLY1_2A036215	LYLY1_2A036215	LYLY1_2A036215T1	protein_coding	0	0	1	12	0	0	0	6	0	1	1	0	0	0	0	0	0	0	0	5
LYLY1_2A036218	LYLY1_2A036218	LYLY1_2A036218T1	protein_coding	0	2	0	46	3	0	1	1	0	17	0	0	0	1	0	0	0	0	1	25
LYLY1_2A036219	LYLY1_2A036219	LYLY1_2A036219T1	protein_coding	0	0	0	15	0	0	0	3	0	10	0	0	0	0	0	0	0	0	0	2
LYLY1_2A036221	LYLY1_2A036221	LYLY1_2A036221T2	protein_coding	0	1	1	27	0	0	0	2	0	23	1	0	0	0	0	0	0	0	1	2
LYLY1_2A036222	LYLY1_2A036222	LYLY1_2A036222T1	protein_coding	0	2	5	64	0	0	0	7	0	54	5	0	0	0	0	0	0	0	2	3
LYLY1_2A036223	LYLY1_2A036223	LYLY1_2A036223T1	protein_coding	0	0	0	8	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	4
LYLY1_2A036224	LYLY1_2A036224	LYLY1_2A036224T1	protein_coding	0	0	0	11	1	0	0	4	0	5	0	0	0	0	0	0	0	0	0	1
LYLY1_2A036225	LYLY1_2A036225	LYLY1_2A036225T1	protein_coding	0	0	0	20	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	6
LYLY1_2A036226	LYLY1_2A036226	LYLY1_2A036226T1	protein_coding	0	0	0	18	0	0	0	7	0	5	0	0	0	0	0	0	0	0	0	6
LYLY1_2A036227	LYLY1_2A036227	LYLY1_2A036227T1	protein_coding	0	0	1	18	0	0	0	5	0	0	1	0	0	0	0	0	0	0	0	13
LYLY1_2A036228	LYLY1_2A036228	LYLY1_2A036228T1	protein_coding	0	0	0	9	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	5
LYLY1_2A036229	LYLY1_2A036229	LYLY1_2A036229T1	protein_coding	0	0	0	43	0	0	0	2	0	30	0	0	0	0	0	0	0	0	0	11
LYLY1_2A036230	LYLY1_2A036230	LYLY1_2A036230T1	protein_coding	0	0	0	18	0	0	0	3	0	13	0	0	0	0	0	0	0	0	0	2
LYLY1_2A036231	LYLY1_2A036231	LYLY1_2A036231T1	protein_coding	0	3	0	72	0	0	0	18	0	52	0	0	0	0	0	0	0	0	3	2
LYLY1_2A036232	LYLY1_2A036232	LYLY1_2A036232T1	protein_coding	0	1	0	5	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	2
LYLY1_2A036236	LYLY1_2A036236	LYLY1_2A036236T4	protein_coding	0	5	2	27	1	1	2	5	0	14	2	0	0	2	0	0	0	0	2	6
LYLY1_2A036238	LYLY1_2A036238	LYLY1_2A036238T2	protein_coding	0	3	1	32	0	0	0	14	0	6	1	0	0	0	0	0	0	0	3	12
LYLY1_2A036240	LYLY1_2A036240	LYLY1_2A036240T1	protein_coding	0	1	1	38	0	0	0	9	0	20	1	0	0	0	0	0	0	0	1	9
LYLY1_2A036241	LYLY1_2A036241	LYLY1_2A036241T1	protein_coding	0	0	0	6	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	4
LYLY1_2A036242	LYLY1_2A036242	LYLY1_2A036242T1	protein_coding	0	0	0	21	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	9
LYLY1_2A036244	LYLY1_2A036244	LYLY1_2A036244T2	protein_coding	0	0	0	11	3	0	0	2	0	5	0	0	0	0	0	0	0	0	0	1
LYLY1_2A036245	LYLY1_2A036245	LYLY1_2A036245T1	protein_coding	0	0	0	12	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	2
LYLY1_2A036246	LYLY1_2A036246	LYLY1_2A036246T1	protein_coding	0	1	0	84	0	0	0	11	0	63	0	0	0	0	0	0	0	0	1	10
LYLY1_2A036247	LYLY1_2A036247	LYLY1_2A036247T1	protein_coding	0	0	1	14	0	0	0	6	0	0	1	0	0	0	0	0	0	0	0	8
LYLY1_2A036248	LYLY1_2A036248	LYLY1_2A036248T1	protein_coding	0	3	3	24	0	0	0	18	0	0	3	0	0	0	0	0	0	0	3	6
LYLY1_2A036249	LYLY1_2A036249	LYLY1_2A036249T1	protein_coding	0	1	0	58	0	0	0	8	0	39	0	0	0	0	0	0	0	0	1	11
LYLY1_2A036250	LYLY1_2A036250	LYLY1_2A036250T1	protein_coding	1	0	1	88	0	0	0	18	0	61	1	0	0	0	0	1	0	0	0	9
LYLY1_2A036262	LYLY1_2A036262	LYLY1_2A036262T8	protein_coding	0	4	0	59	0	0	0	7	0	45	0	0	0	2	0	0	0	0	3	8
LYLY1_2A036263	LYLY1_2A036263	LYLY1_2A036263T1	protein_coding	0	1	1	27	0	0	0	12	0	0	1	0	0	0	0	0	0	0	1	15
LYLY1_2A036264	LYLY1_2A036264	LYLY1_2A036264T1	protein_coding	0	0	3	68	0	0	0	2	0	59	3	0	0	0	0	0	0	0	0	7
LYLY1_2A036266	LYLY1_2A036266	LYLY1_2A036266T2	protein_coding	0	1	1	26	0	0	0	3	0	14	1	0	0	0	0	0	0	0	1	9
LYLY1_2A036267	LYLY1_2A036267	LYLY1_2A036267T1	protein_coding	0	1	1	6	0	0	0	1	0	3	1	0	0	0	0	0	0	0	1	2
LYLY1_2A036268	LYLY1_2A036268	LYLY1_2A036268T1	protein_coding	0	0	0	7	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	3
LYLY1_2A036270	LYLY1_2A036270	LYLY1_2A036270T2	protein_coding	0	0	3	13	0	0	0	4	0	4	3	0	0	0	0	0	0	0	0	5
LYLY1_2A036271	LYLY1_2A036271	LYLY1_2A036271T1	protein_coding	0	4	0	69	0	0	0	7	0	57	0	0	0	1	0	0	0	0	3	6
LYLY1_2A036272	LYLY1_2A036272	LYLY1_2A036272T1	protein_coding	0	1	0	2	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
LYLY1_2A036274	LYLY1_2A036274	LYLY1_2A036274T1	protein_coding	0	0	0	49	0	0	0	8	0	29	0	0	0	0	0	0	0	0	0	12
LYLY1_2A036277	LYLY1_2A036277	LYLY1_2A036277T1	protein_coding	0	3	2	44	1	0	4	4	0	31	2	0	0	0	0	0	0	0	3	4
LYLY1_2A036280	LYLY1_2A036280	LYLY1_2A036280T1	protein_coding	0	2	0	42	0	0	0	6	0	34	0	0	0	0	0	0	0	0	2	2
LYLY1_2A036281	LYLY1_2A036281	LYLY1_2A036281T1	protein_coding	0	1	0	3	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	1
LYLY1_2A036282	LYLY1_2A036282	LYLY1_2A036282T1	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
LYLY1_2A036283	LYLY1_2A036283	LYLY1_2A036283T1	protein_coding	0	1	0	18	1	0	0	6	0	7	0	0	0	0	0	0	0	0	1	4
LYLY1_2A036284	LYLY1_2A036284	LYLY1_2A036284T1	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
LYLY1_2A036286	LYLY1_2A036286	LYLY1_2A036286T2	protein_coding	0	2	0	9	0	0	0	4	0	4	0	0	0	0	0	0	0	0	2	1
LYLY1_2A036287	LYLY1_2A036287	LYLY1_2A036287T1	protein_coding	0	3	3	16	0	0	0	7	0	8	3	0	0	2	0	0	0	0	2	2
LYLY1_2A036291	LYLY1_2A036291	LYLY1_2A036291T1	protein_coding	0	3	0	45	0	0	0	18	0	20	0	0	0	0	0	0	0	0	3	7
LYLY1_2A036292	LYLY1_2A036292	LYLY1_2A036292T1	protein_coding	0	0	0	14	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	3
LYLY1_2A036298	LYLY1_2A036298	LYLY1_2A036298T3	protein_coding	0	2	0	61	1	0	0	3	0	52	0	0	0	0	0	0	0	0	2	5
LYLY1_2A036299	LYLY1_2A036299	LYLY1_2A036299T1	protein_coding	0	1	0	5	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	3
LYLY1_2A036304	LYLY1_2A036304	LYLY1_2A036304T4	protein_coding	0	0	0	112	1	0	0	23	0	88	0	0	0	0	0	0	0	0	0	0
LYLY1_2A036305	LYLY1_2A036305	LYLY1_2A036305T1	protein_coding	0	1	6	25	0	0	0	16	0	0	6	0	0	0	0	0	0	0	1	9
LYLY1_2A036306	LYLY1_2A036306	LYLY1_2A036306T1	protein_coding	0	1	2	37	0	0	0	9	0	26	2	0	0	0	0	0	0	0	1	2
LYLY1_2A036308	LYLY1_2A036308	LYLY1_2A036308T2	protein_coding	0	1	0	40	7	0	1	4	0	25	0	0	0	0	0	0	0	0	1	3
LYLY1_2A036309	LYLY1_2A036309	LYLY1_2A036309T1	protein_coding	0	0	1	5	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	4
LYLY1_2A036310	LYLY1_2A036310	LYLY1_2A036310T1	protein_coding	0	2	0	134	2	0	0	16	0	101	0	0	0	0	0	0	0	0	2	15
LYLY1_2A036313	LYLY1_2A036313	LYLY1_2A036313T1	protein_coding	0	0	1	34	8	0	0	7	0	12	1	0	0	0	0	0	0	0	0	7
LYLY1_2A036316	LYLY1_2A036316	LYLY1_2A036316T1	protein_coding	0	1	1	12	0	0	0	5	0	6	1	0	0	0	0	0	0	0	1	1
LYLY1_2A036318	LYLY1_2A036318	LYLY1_2A036318T1	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
LYLY1_2A036319	LYLY1_2A036319	LYLY1_2A036319T1	protein_coding	0	1	0	13	0	0	0	10	0	1	0	0	0	0	0	0	0	0	1	2
LYLY1_2A036320	LYLY1_2A036320	LYLY1_2A036320T1	protein_coding	0	5	3	141	0	0	0	6	0	128	3	0	0	1	0	0	0	0	4	8
LYLY1_2A036321	LYLY1_2A036321	LYLY1_2A036321T1	protein_coding	0	0	1	25	0	0	0	8	0	11	1	0	0	0	0	0	0	0	0	6
LYLY1_2A036331	LYLY1_2A036331	LYLY1_2A036331T2	protein_coding	0	2	1	94	1	0	0	0	0	90	1	0	0	1	0	0	0	0	1	4
LYLY1_2A036334	LYLY1_2A036334	LYLY1_2A036334T3	protein_coding	0	2	1	37	2	0	1	8	0	22	1	0	0	0	0	0	0	0	2	4
LYLY1_2A036335	LYLY1_2A036335	LYLY1_2A036335T1	protein_coding	0	3	4	19	0	0	1	8	0	0	4	0	0	0	0	0	0	0	3	10
LYLY1_2A036336	LYLY1_2A036336	LYLY1_2A036336T1	protein_coding	0	0	2	10	0	0	0	2	0	4	2	0	0	0	0	0	0	0	0	4
LYLY1_2A036337	LYLY1_2A036337	LYLY1_2A036337T1	protein_coding	0	0	0	22	2	0	0	13	0	7	0	0	0	0	0	0	0	0	0	0
LYLY1_2A036338	LYLY1_2A036338	LYLY1_2A036338T1	protein_coding	0	0	1	12	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	9
LYLY1_2A036339	LYLY1_2A036339	LYLY1_2A036339T1	protein_coding	0	0	2	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1
LYLY1_2A036340	LYLY1_2A036340	LYLY1_2A036340T1	protein_coding	0	1	1	21	0	0	0	9	0	1	1	0	0	0	0	0	0	0	1	11
LYLY1_2A036342	LYLY1_2A036342	LYLY1_2A036342T1	protein_coding	0	0	0	16	1	0	0	1	0	13	0	0	0	0	0	0	0	0	0	1
LYLY1_2A036343	LYLY1_2A036343	LYLY1_2A036343T1	protein_coding	1	0	1	12	0	0	0	4	0	6	1	0	1	0	0	0	0	0	0	3
LYLY1_2A036344	LYLY1_2A036344	LYLY1_2A036344T1	protein_coding	0	0	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3
LYLY1_2A036345	LYLY1_2A036345	LYLY1_2A036345T1	protein_coding	0	0	0	9	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	5
LYLY1_2A036346	LYLY1_2A036346	LYLY1_2A036346T1	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
LYLY1_2A036350	LYLY1_2A036350	LYLY1_2A036350T1	protein_coding	0	0	0	27	0	0	0	1	0	23	0	0	0	0	0	0	0	0	0	3
LYLY1_2A036353	LYLY1_2A036353	LYLY1_2A036353T2	protein_coding	0	2	0	45	1	1	1	2	0	33	0	0	0	0	0	0	0	0	1	8
LYLY1_2A036354	LYLY1_2A036354	LYLY1_2A036354T1	protein_coding	0	2	0	2	0	0	0	1	0	1	0	0	0	0	0	0	0	0	2	0
LYLY1_2A036356	LYLY1_2A036356	LYLY1_2A036356T1	protein_coding	0	1	0	14	1	1	3	6	0	2	0	0	0	0	0	0	0	0	0	2
LYLY1_2A036357	LYLY1_2A036357	LYLY1_2A036357T1	protein_coding	0	0	1	6	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	4
LYLY1_2A036360	LYLY1_2A036360	LYLY1_2A036360T2	protein_coding	0	1	0	23	0	0	0	7	0	15	0	0	0	0	0	0	0	0	1	1
LYLY1_2A036361	LYLY1_2A036361	LYLY1_2A036361T1	protein_coding	0	0	1	14	0	0	0	12	0	0	1	0	0	0	0	0	0	0	0	2
LYLY1_2A036362	LYLY1_2A036362	LYLY1_2A036362T1	protein_coding	0	2	1	22	0	0	0	17	0	0	1	0	0	0	0	0	0	0	2	5
LYLY1_2A036364	LYLY1_2A036364	LYLY1_2A036364T1	protein_coding	0	1	1	24	0	0	0	3	0	21	1	0	0	0	0	0	0	0	1	0
LYLY1_2A036365	LYLY1_2A036365	LYLY1_2A036365T1	protein_coding	0	0	0	14	2	0	1	3	0	2	0	0	0	0	0	0	0	0	0	6
LYLY1_2A036366	LYLY1_2A036366	LYLY1_2A036366T1	protein_coding	0	2	0	8	0	0	0	4	0	0	0	0	0	0	0	0	0	0	2	4
LYLY1_2A036367	LYLY1_2A036367	LYLY1_2A036367T1	protein_coding	0	0	0	61	0	0	0	9	0	36	0	0	0	0	0	0	0	0	0	16
LYLY1_2A036368	LYLY1_2A036368	LYLY1_2A036368T1	protein_coding	0	3	0	50	4	0	0	9	0	35	0	0	0	1	0	0	0	0	2	3
LYLY1_2A036370	LYLY1_2A036370	LYLY1_2A036370T2	protein_coding	0	0	0	188	1	0	0	4	0	171	0	0	0	0	0	0	0	0	0	12
LYLY1_2A036371	LYLY1_2A036371	LYLY1_2A036371T1	protein_coding	0	1	0	47	0	0	0	7	0	28	0	0	0	0	0	0	0	0	1	12
LYLY1_2A036372	LYLY1_2A036372	LYLY1_2A036372T1	protein_coding	0	0	1	27	1	0	0	6	0	15	1	0	0	0	0	0	0	0	0	5
LYLY1_2A036375	LYLY1_2A036375	LYLY1_2A036375T2	protein_coding	0	0	0	24	3	0	0	5	0	13	0	0	0	0	0	0	0	0	0	3
LYLY1_2A036378	LYLY1_2A036378	LYLY1_2A036378T1	protein_coding	0	2	1	146	13	0	0	7	0	109	1	0	0	0	0	0	0	0	2	17
LYLY1_2A036379	LYLY1_2A036379	LYLY1_2A036379T1	protein_coding	0	0	1	18	0	0	0	5	0	12	1	0	0	0	0	0	0	0	0	1
LYLY1_2A036384	LYLY1_2A036384	LYLY1_2A036384T2	protein_coding	0	0	0	18	6	0	1	1	0	8	0	0	0	0	0	0	0	0	0	2
LYLY1_2A036385	LYLY1_2A036385	LYLY1_2A036385T1	protein_coding	0	2	2	23	0	0	0	4	0	7	2	0	0	1	0	0	0	0	1	13
LYLY1_2A036386	LYLY1_2A036386	LYLY1_2A036386T1	protein_coding	0	1	3	22	0	0	0	14	0	0	3	0	0	0	0	0	0	0	1	8
LYLY1_2A036387	LYLY1_2A036387	LYLY1_2A036387T1	protein_coding	0	0	0	10	3	0	0	3	0	2	0	0	0	0	0	0	0	0	0	2
LYLY1_2A036388	LYLY1_2A036388	LYLY1_2A036388T1	protein_coding	0	2	0	70	4	0	0	0	0	60	0	0	0	1	0	0	0	0	2	6
LYLY1_2A036390	LYLY1_2A036390	LYLY1_2A036390T1	protein_coding	0	3	0	19	2	0	0	8	0	10	0	0	0	1	0	0	0	0	2	0
LYLY1_2A036391	LYLY1_2A036391	LYLY1_2A036391T1	protein_coding	0	0	0	8	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	6
LYLY1_2A036392	LYLY1_2A036392	LYLY1_2A036392T1	protein_coding	0	1	0	11	0	0	0	5	0	0	0	0	0	0	0	0	0	0	1	6
LYLY1_2A036393	LYLY1_2A036393	LYLY1_2A036393T1	protein_coding	0	0	3	24	0	0	0	17	0	0	3	0	0	0	0	0	0	0	0	7
LYLY1_2A036394	LYLY1_2A036394	LYLY1_2A036394T1	protein_coding	0	2	1	27	1	0	0	1	0	23	1	0	0	0	0	0	0	0	2	2
LYLY1_2A036396	LYLY1_2A036396	LYLY1_2A036396T2	protein_coding	0	1	0	5	0	0	0	3	0	1	0	0	0	0	0	0	0	0	1	1
LYLY1_2A036398	LYLY1_2A036398	LYLY1_2A036398T1	protein_coding	0	1	2	35	2	0	2	6	0	19	2	0	0	0	0	0	0	0	1	6
LYLY1_2A036399	LYLY1_2A036399	LYLY1_2A036399T1	protein_coding	0	2	0	16	0	0	0	5	0	2	0	0	0	0	0	0	0	0	2	9
LYLY1_2A036401	LYLY1_2A036401	LYLY1_2A036401T1	protein_coding	0	0	1	159	3	0	0	10	0	141	1	0	0	0	0	0	0	0	0	5
LYLY1_2A036402	LYLY1_2A036402	LYLY1_2A036402T1	protein_coding	0	3	1	44	3	0	0	10	0	22	1	0	0	1	0	0	0	0	3	9
LYLY1_2A036403	LYLY1_2A036403	LYLY1_2A036403T1	protein_coding	0	0	0	12	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	7
LYLY1_2A036404	LYLY1_2A036404	LYLY1_2A036404T1	protein_coding	0	1	0	23	0	1	1	4	0	15	0	0	0	0	0	0	0	0	0	3
LYLY1_2A036405	LYLY1_2A036405	LYLY1_2A036405T1	protein_coding	0	1	0	27	2	0	1	3	0	17	0	0	0	0	0	0	0	0	1	4
LYLY1_2A036406	LYLY1_2A036406	LYLY1_2A036406T1	protein_coding	0	1	4	200	0	0	0	24	0	156	4	0	0	0	0	0	0	0	1	20
LYLY1_2A036407	LYLY1_2A036407	LYLY1_2A036407T1	protein_coding	0	2	0	51	1	0	3	10	0	30	0	0	0	0	0	0	0	0	2	7
LYLY1_2A036409	LYLY1_2A036409	LYLY1_2A036409T2	protein_coding	0	0	0	63	1	0	0	12	0	32	0	0	0	0	0	0	0	0	0	18
LYLY1_2A036410	LYLY1_2A036410	LYLY1_2A036410T1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
LYLY1_2A036411	LYLY1_2A036411	LYLY1_2A036411T1	protein_coding	0	2	0	16	2	0	0	1	0	9	0	0	0	0	0	0	0	0	2	4
LYLY1_2A036412	LYLY1_2A036412	LYLY1_2A036412T1	protein_coding	0	4	2	3	0	0	0	2	0	2	2	0	0	1	0	0	0	0	3	0
LYLY1_2A036416	LYLY1_2A036416	LYLY1_2A036416T1	protein_coding	0	0	0	32	0	0	0	4	0	20	0	0	0	0	0	0	0	0	0	8
LYLY1_2A036419	LYLY1_2A036419	LYLY1_2A036419T1	protein_coding	0	2	1	18	1	0	0	6	0	4	1	0	0	0	0	0	0	0	2	7
LYLY1_2A036421	LYLY1_2A036421	LYLY1_2A036421T1	protein_coding	0	0	0	33	1	0	0	3	0	28	0	0	0	0	0	0	0	0	0	1
LYLY1_2A036424	LYLY1_2A036424	LYLY1_2A036424T1	protein_coding	0	0	0	11	1	0	0	1	0	8	0	0	0	0	0	0	0	0	0	1
LYLY1_2A036425	LYLY1_2A036425	LYLY1_2A036425T1	protein_coding	0	0	0	5	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	3
LYLY1_2A036427	LYLY1_2A036427	LYLY1_2A036427T1	protein_coding	0	2	2	20	0	0	1	6	0	6	2	0	0	0	0	0	0	0	2	7
LYLY1_2A036428	LYLY1_2A036428	LYLY1_2A036428T1	protein_coding	0	3	0	48	1	1	1	9	0	21	0	0	0	0	0	0	0	0	2	16
LYLY1_2A036429	LYLY1_2A036429	LYLY1_2A036429T1	protein_coding	0	1	2	60	4	0	0	5	0	48	2	0	0	0	0	0	0	0	1	3
LYLY1_2A036430	LYLY1_2A036430	LYLY1_2A036430T1	protein_coding	0	0	0	7	1	0	0	2	0	2	0	0	0	0	0	0	0	0	0	2
LYLY1_2A036431	LYLY1_2A036431	LYLY1_2A036431T1	protein_coding	0	1	0	18	7	0	0	7	0	1	0	0	0	0	0	0	0	0	1	3
LYLY1_2A036432	LYLY1_2A036432	LYLY1_2A036432T1	protein_coding	0	1	1	4	0	0	0	0	0	3	1	0	0	1	0	0	0	0	0	2
LYLY1_2A036433	LYLY1_2A036433	LYLY1_2A036433T1	protein_coding	0	1	1	12	0	0	0	6	0	0	1	0	0	0	0	0	0	0	1	6
LYLY1_2A036434	LYLY1_2A036434	LYLY1_2A036434T1	protein_coding	0	0	0	14	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	12
LYLY1_2A036436	LYLY1_2A036436	LYLY1_2A036436T2	protein_coding	0	0	0	16	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	3
LYLY1_2A036437	LYLY1_2A036437	LYLY1_2A036437T1	protein_coding	0	4	2	82	0	0	0	6	0	71	2	0	0	0	0	0	0	0	4	5
LYLY1_2A036438	LYLY1_2A036438	LYLY1_2A036438T1	protein_coding	0	0	0	7	0	0	0	3	0	3	0	0	0	0	0	0	0	0	0	1
LYLY1_2A036439	LYLY1_2A036439	LYLY1_2A036439T1	protein_coding	0	0	0	27	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	9
LYLY1_2A036440	LYLY1_2A036440	LYLY1_2A036440T1	protein_coding	0	0	0	8	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	4
LYLY1_2A036442	LYLY1_2A036442	LYLY1_2A036442T1	protein_coding	0	1	0	25	0	0	0	6	0	16	0	0	0	0	0	0	0	0	1	3
LYLY1_2A036443	LYLY1_2A036443	LYLY1_2A036443T1	protein_coding	0	2	2	23	0	0	0	6	0	0	2	0	0	0	0	0	0	0	2	17
LYLY1_2A036444	LYLY1_2A036444	LYLY1_2A036444T1	protein_coding	0	0	0	26	2	0	0	7	0	5	0	0	0	0	0	0	0	0	0	12
LYLY1_2A036445	LYLY1_2A036445	LYLY1_2A036445T1	protein_coding	0	2	0	91	0	0	0	5	0	82	0	0	0	0	0	0	0	0	2	4
LYLY1_2A036446	LYLY1_2A036446	LYLY1_2A036446T1	protein_coding	0	0	0	33	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	23
LYLY1_2A036447	LYLY1_2A036447	LYLY1_2A036447T1	protein_coding	0	1	0	177	1	0	1	3	0	170	0	0	0	1	0	0	0	0	0	2
LYLY1_2A036451	LYLY1_2A036451	LYLY1_2A036451T1	protein_coding	0	1	0	22	3	0	1	0	0	17	0	0	0	0	0	0	0	0	1	1
LYLY1_2A036452	LYLY1_2A036452	LYLY1_2A036452T1	protein_coding	0	1	1	6	1	0	0	1	0	1	1	0	0	0	0	0	0	0	1	3
LYLY1_2A036456	LYLY1_2A036456	LYLY1_2A036456T1	protein_coding	0	1	0	10	1	0	0	1	0	5	0	0	0	0	0	0	0	0	1	3
LYLY1_2A036457	LYLY1_2A036457	LYLY1_2A036457T1	protein_coding	0	0	0	368	0	0	0	3	0	363	0	0	0	0	0	0	0	0	0	2
LYLY1_2A036458	LYLY1_2A036458	LYLY1_2A036458T1	protein_coding	0	0	0	40	4	0	0	5	0	29	0	0	0	0	0	0	0	0	0	2
LYLY1_2A036465	LYLY1_2A036465	LYLY1_2A036465T6	protein_coding	0	2	1	34	0	0	0	1	0	32	1	0	0	0	0	0	0	0	2	1
LYLY1_2A036467	LYLY1_2A036467	LYLY1_2A036467T1	protein_coding	0	0	1	14	0	0	0	4	0	7	1	0	0	0	0	0	0	0	0	3
LYLY1_2A036468	LYLY1_2A036468	LYLY1_2A036468T1	protein_coding	0	1	0	88	0	0	0	2	0	79	0	0	0	0	0	0	0	0	1	7
LYLY1_2A036470	LYLY1_2A036470	LYLY1_2A036470T2	protein_coding	0	2	2	39	0	0	0	3	0	30	2	0	0	0	0	0	0	0	2	6
LYLY1_2A036471	LYLY1_2A036471	LYLY1_2A036471T1	protein_coding	0	1	0	93	4	0	0	5	0	84	0	0	0	0	0	0	0	0	1	0
LYLY1_2A036472	LYLY1_2A036472	LYLY1_2A036472T1	protein_coding	0	3	4	331	0	0	0	13	0	308	4	0	0	2	0	0	0	0	1	12
LYLY1_2A036474	LYLY1_2A036474	LYLY1_2A036474T1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
LYLY1_2A036475	LYLY1_2A036475	LYLY1_2A036475T1	protein_coding	0	0	1	17	0	0	1	4	0	2	1	0	0	0	0	0	0	0	0	10
LYLY1_2A036478	LYLY1_2A036478	LYLY1_2A036478T1	protein_coding	0	1	4	30	0	0	0	18	0	4	4	0	0	0	0	0	0	0	1	8
LYLY1_2A036484	LYLY1_2A036484	LYLY1_2A036484T1	protein_coding	0	2	1	20	0	0	11	3	0	1	1	0	0	0	0	0	0	0	2	5
LYLY1_2A036485	LYLY1_2A036485	LYLY1_2A036485T1	protein_coding	0	1	0	37	0	0	0	6	0	27	0	0	0	1	0	0	0	0	0	5
LYLY1_2A036487	LYLY1_2A036487	LYLY1_2A036487T1	protein_coding	0	1	0	13	0	0	0	3	0	6	0	0	0	0	0	0	0	0	1	4
LYLY1_2A036489	LYLY1_2A036489	LYLY1_2A036489T1	protein_coding	0	5	5	44	0	0	0	7	0	31	5	0	0	1	0	0	0	0	4	7
LYLY1_2A036493	LYLY1_2A036493	LYLY1_2A036493T1	protein_coding	0	2	1	30	1	0	0	6	0	14	1	0	0	0	0	0	0	0	2	9
LYLY1_2A036494	LYLY1_2A036494	LYLY1_2A036494T1	protein_coding	0	0	0	25	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	14
LYLY1_2A036499	LYLY1_2A036499	LYLY1_2A036499T1	protein_coding	0	1	0	110	7	0	0	7	0	90	0	0	0	0	0	0	0	0	1	6
LYLY1_2A036501	LYLY1_2A036501	LYLY1_2A036501T2	protein_coding	0	0	2	17	0	0	0	1	0	14	2	0	0	0	0	0	0	0	0	2
LYLY1_2A036502	LYLY1_2A036502	LYLY1_2A036502T1	protein_coding	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
LYLY1_2A036504	LYLY1_2A036504	LYLY1_2A036504T2	protein_coding	0	0	1	56	0	0	0	5	0	49	1	0	0	0	0	0	0	0	0	2
